s.no,status,txn_description,balance,extraction date,extraction time,gender,age,amount,movement,customer_long,customer_lat
2557,posted,PAYMENT,8362.35,21-08-2018,20:00:00,M,39,34,debit,145.1,-37.84
2558,authorized,POS,7530.67,21-08-2018,20:25:42,M,18,13.48,debit,153.4,-28.01
2559,authorized,POS,7499.95,21-08-2018,21:01:22,M,18,30.72,debit,153.4,-28.01
2560,authorized,POS,1342.7,21-08-2018,22:11:32,F,64,37.05,debit,147.3,-42.88
2561,authorized,SALES-POS,5709.08,21-08-2018,22:49:59,F,34,28.82,debit,130.9,-12.37
2562,posted,PAYMENT,3361.97,21-08-2018,23:00:00,M,22,40,debit,255,-573
2563,authorized,POS,2021.68,21-08-2018,23:20:33,M,37,7.37,debit,153.3,-27.93
2564,authorized,SALES-POS,2070.46,21-08-2018,23:48:19,M,26,71.06,debit,115.7,-31.9
2565,authorized,SALES-POS,18527.51,22-08-2018,00:36:14,F,34,15.14,debit,138.5,-35.01
2566,authorized,POS,16216.89,22-08-2018,01:14:05,M,24,20.77,debit,152.9,-27.49
2567,authorized,POS,8744.16,22-08-2018,01:36:49,M,21,13,debit,115.8,-31.82
2568,authorized,SALES-POS,2008.46,22-08-2018,01:59:32,M,37,13.22,debit,153.3,-27.93
2569,posted,PAYMENT,3482.56,22-08-2018,03:00:00,F,21,193,debit,145,-37.95
2570,authorized,POS,18521.46,22-08-2018,04:07:52,F,34,6.05,debit,138.5,-35.01
2571,authorized,SALES-POS,42909.41,22-08-2018,04:38:10,M,22,7.75,debit,145,-37.91
2572,posted,INTER BANK,6053.8,22-08-2018,06:00:00,M,40,21,debit,151.2,-33.96
2573,posted,PAYMENT,6357.71,22-08-2018,06:00:00,M,19,27,debit,146.9,-36.04
2574,posted,PAYMENT,1143.7,22-08-2018,06:00:00,F,43,29,debit,144.9,-37.76
2575,authorized,POS,42897.26,22-08-2018,06:04:26,M,22,12.15,debit,145,-37.91
2576,posted,INTER BANK,9282.27,22-08-2018,07:00:00,M,23,25,debit,151.2,-33.76
2577,posted,INTER BANK,6871.63,22-08-2018,07:00:00,M,43,39,debit,145.1,-37.84
2578,authorized,SALES-POS,965.8,22-08-2018,07:19:59,F,26,5.35,debit,153.4,-27.95
2579,authorized,POS,7869.22,22-08-2018,07:59:59,F,39,20.62,debit,151,-33.8
2580,posted,INTER BANK,260023.9,22-08-2018,08:00:00,M,46,22,debit,144.9,-37.9
2581,posted,PAYMENT,4765.17,22-08-2018,08:00:00,F,40,82,debit,138.5,-34.96
2582,posted,PAYMENT,4417.98,22-08-2018,08:00:00,F,26,55,debit,149,-34.97
2583,posted,PAYMENT,3427.68,22-08-2018,08:00:00,F,47,58,debit,115.7,-32.28
2584,posted,INTER BANK,2701.31,22-08-2018,08:00:00,F,21,1383,debit,114.6,-28.8
2585,authorized,SALES-POS,3485.68,22-08-2018,08:07:59,F,47,22.02,debit,115.7,-32.28
2586,authorized,SALES-POS,1990.79,22-08-2018,08:15:59,M,37,17.67,debit,153.3,-27.93
2587,authorized,SALES-POS,3871.57,22-08-2018,08:23:59,F,27,5.13,debit,116,-32
2588,authorized,SALES-POS,7825.35,22-08-2018,08:31:59,F,39,43.87,debit,151,-33.8
2589,authorized,SALES-POS,966.03,22-08-2018,08:39:59,M,25,25.24,debit,145.7,-17.03
2590,authorized,POS,18491.97,22-08-2018,08:47:59,F,34,29.49,debit,138.5,-35.01
2591,authorized,POS,958.2,22-08-2018,08:55:59,F,26,7.6,debit,153.4,-27.95
2592,posted,INTER BANK,7800.35,22-08-2018,09:00:00,F,39,25,debit,151,-33.8
2593,posted,PAYMENT,2777.36,22-08-2018,09:00:00,M,31,36,debit,150.9,-33.77
2594,authorized,SALES-POS,2882.57,22-08-2018,09:02:08,M,20,9.66,debit,151.2,-33.87
2595,authorized,POS,1822.82,22-08-2018,09:06:26,F,53,30.65,debit,153,-27.51
2596,authorized,SALES-POS,3405.05,22-08-2018,09:10:43,F,47,22.63,debit,115.7,-32.28
2597,authorized,SALES-POS,3344.84,22-08-2018,09:15:01,F,47,60.21,debit,115.7,-32.28
2598,authorized,SALES-POS,1006.4,22-08-2018,09:19:18,F,41,30.23,debit,144.9,-37.79
2599,authorized,SALES-POS,947.24,22-08-2018,09:23:36,F,26,10.96,debit,153.4,-27.95
2600,authorized,POS,16208.93,22-08-2018,09:27:53,M,24,7.96,debit,152.9,-27.49
2601,authorized,SALES-POS,6846.84,22-08-2018,09:32:11,M,43,24.79,debit,145.1,-37.84
2602,authorized,SALES-POS,3857.91,22-08-2018,09:36:28,F,27,13.66,debit,116,-32
2603,authorized,SALES-POS,939.3,22-08-2018,09:40:46,F,26,7.94,debit,153.4,-27.95
2604,authorized,POS,5843.57,22-08-2018,09:45:03,M,19,3.71,debit,115.9,-32.07
2605,authorized,POS,6800.56,22-08-2018,09:49:21,M,43,46.28,debit,145.1,-37.84
2606,authorized,SALES-POS,18447.71,22-08-2018,09:53:38,F,34,44.26,debit,138.5,-35.01
2607,authorized,SALES-POS,918.39,22-08-2018,09:57:56,F,26,20.91,debit,153.4,-27.95
2608,posted,PAYMENT,2546.05,22-08-2018,10:00:00,F,40,32,debit,153.1,-27.66
2609,posted,INTER BANK,3237.57,22-08-2018,10:00:00,F,20,39,debit,150.6,-33.79
2610,posted,PAYMENT,4223.69,22-08-2018,10:00:00,M,22,34,debit,145,-37.88
2611,posted,PAYMENT,3453.43,22-08-2018,10:00:00,M,27,29,debit,144.7,-37.58
2612,posted,PAYMENT,3196.18,22-08-2018,10:00:00,M,21,30,debit,147,-37.97
2613,authorized,POS,7494.61,22-08-2018,10:08:07,M,18,5.34,debit,153.4,-28.01
2614,authorized,SALES-POS,4465.79,22-08-2018,10:23:44,F,30,71.4,debit,149.8,-29.47
2615,authorized,POS,5837.74,22-08-2018,10:39:22,M,19,5.83,debit,115.9,-32.07
2616,authorized,SALES-POS,1913.9,22-08-2018,10:54:59,F,35,8.2,debit,150.6,-33.76
2617,posted,INTER BANK,2254.01,22-08-2018,11:00:00,M,28,90,debit,144.9,-37.42
2618,authorized,POS,2077.92,22-08-2018,11:04:59,M,38,6.87,debit,151.2,-33.94
2619,authorized,POS,1389.7,22-08-2018,11:12:21,M,42,18.53,debit,150.9,-33.78
2620,authorized,SALES-POS,2073.16,22-08-2018,11:19:42,M,38,4.76,debit,151.2,-33.94
2621,authorized,POS,16205.29,22-08-2018,11:27:03,M,24,3.64,debit,152.9,-27.49
2622,authorized,SALES-POS,8725.43,22-08-2018,11:34:24,M,21,18.73,debit,115.8,-31.82
2623,authorized,POS,3442.22,22-08-2018,11:41:45,F,21,40.34,debit,145,-37.95
2624,authorized,SALES-POS,2782.41,22-08-2018,11:49:07,M,20,100.16,debit,151.2,-33.87
2625,authorized,POS,2375.58,22-08-2018,11:56:28,F,30,25.8,debit,145,-37.85
2626,posted,PAY/SALARY,5209.5,22-08-2018,12:00:00,F,19,2485.37,credit,145.1,-37.76
2627,posted,PAY/SALARY,5697.52,22-08-2018,12:00:00,F,23,1626.48,credit,145,-37.93
2628,posted,PAYMENT,4371.98,22-08-2018,12:00:00,F,26,46,debit,149,-34.97
2629,posted,INTER BANK,3800.91,22-08-2018,12:00:00,F,27,57,debit,116,-32
2630,posted,INTER BANK,3313.43,22-08-2018,12:00:00,M,27,140,debit,144.7,-37.58
2631,posted,PAY/SALARY,5240.83,22-08-2018,12:00:00,M,22,983.36,credit,151.1,-33.8
2632,posted,PAYMENT,7321.61,22-08-2018,12:00:00,M,18,173,debit,153.4,-28.01
2633,posted,INTER BANK,2261.24,22-08-2018,12:00:00,M,23,99,debit,150.9,-34.37
2634,authorized,SALES-POS,6787.88,22-08-2018,12:09:37,M,43,12.68,debit,145.1,-37.84
2635,authorized,SALES-POS,3215.69,22-08-2018,12:28:08,F,20,21.88,debit,150.6,-33.79
2636,authorized,POS,16182.4,22-08-2018,12:46:39,M,24,22.89,debit,152.9,-27.49
2637,posted,INTER BANK,940.03,22-08-2018,13:00:00,M,25,26,debit,145.7,-17.03
2638,posted,PAY/SALARY,4183.72,22-08-2018,13:00:00,F,21,2306.63,credit,130.8,-12.45
2639,posted,PAY/SALARY,2211.74,22-08-2018,13:00:00,F,43,1068.04,credit,144.9,-37.76
2640,authorized,POS,1811.06,22-08-2018,13:05:29,F,53,11.76,debit,153,-27.51
2641,authorized,POS,8210.74,22-08-2018,13:25:05,M,38,18.62,debit,143.8,-37.66
2642,authorized,SALES-POS,1345.53,22-08-2018,13:44:42,M,42,44.17,debit,150.9,-33.78
2643,posted,PAY/SALARY,1932.06,22-08-2018,14:00:00,F,26,1013.67,credit,153.4,-27.95
2644,posted,PAYMENT,7862.21,22-08-2018,14:00:00,M,29,56,debit,121.4,-30.75
2645,posted,PAYMENT,16112.4,22-08-2018,14:00:00,M,24,70,debit,152.9,-27.49
2646,authorized,SALES-POS,18440.37,22-08-2018,14:02:04,F,34,7.34,debit,138.5,-35.01
2647,authorized,POS,3198.1,22-08-2018,14:11:30,F,20,17.59,debit,150.6,-33.79
2648,authorized,SALES-POS,5822.14,22-08-2018,14:20:56,M,19,15.6,debit,115.9,-32.07
2649,authorized,POS,1796.99,22-08-2018,14:30:22,F,53,14.07,debit,153,-27.51
2650,authorized,SALES-POS,1339.9,22-08-2018,14:39:48,M,42,5.63,debit,150.9,-33.78
2651,authorized,SALES-POS,29828.14,22-08-2018,14:49:14,F,43,178.28,debit,145.3,-38.03
2652,authorized,SALES-POS,2045.42,22-08-2018,14:58:40,M,26,25.04,debit,115.7,-31.9
2653,posted,PAYMENT,1962.5,22-08-2018,15:00:00,F,18,36,debit,138.6,-34.89
2654,posted,PAYMENT,33052.34,22-08-2018,15:00:00,M,38,35,debit,151.2,-33.9
2655,authorized,SALES-POS,1982.08,22-08-2018,15:05:24,M,37,8.71,debit,153.3,-27.93
2656,authorized,POS,1320.38,22-08-2018,15:11:41,M,42,19.52,debit,150.9,-33.78
2657,authorized,POS,52389.83,22-08-2018,15:17:59,M,19,37.79,debit,115.9,-31.92
2658,authorized,SALES-POS,1660.03,22-08-2018,15:24:16,F,53,136.96,debit,153,-27.51
2659,authorized,SALES-POS,1919.26,22-08-2018,15:30:33,F,26,12.8,debit,153.4,-27.95
2660,authorized,POS,1998.5,22-08-2018,15:36:51,F,18,19.43,debit,138.6,-34.89
2661,authorized,POS,4081.12,22-08-2018,15:43:08,F,19,38.64,debit,144.6,-37.91
2662,authorized,SALES-POS,3173.51,22-08-2018,15:49:26,M,44,34.53,debit,145.1,-37.9
2663,authorized,POS,18415.1,22-08-2018,15:55:43,F,34,25.27,debit,138.5,-35.01
2664,posted,PAYMENT,8670.43,22-08-2018,16:00:00,M,21,55,debit,115.8,-31.82
2665,posted,PAYMENT,3163.1,22-08-2018,16:00:00,F,20,35,debit,150.6,-33.79
2666,posted,PAY/SALARY,3144.33,22-08-2018,16:00:00,M,26,1098.91,credit,115.7,-31.9
2667,authorized,SALES-POS,3645.38,22-08-2018,16:05:25,F,35,15.47,debit,138.6,-34.84
2668,authorized,SALES-POS,6760.94,22-08-2018,16:22:22,M,43,26.94,debit,145.1,-37.84
2669,authorized,SALES-POS,1994.15,22-08-2018,16:39:19,M,38,79.01,debit,151.2,-33.94
2670,authorized,POS,923.81,22-08-2018,16:56:16,M,25,16.22,debit,145.7,-17.03
2671,posted,PAY/SALARY,3533.73,22-08-2018,17:00:00,F,30,1158.15,credit,145,-37.85
2672,posted,PAY/SALARY,4414.32,22-08-2018,17:00:00,M,69,1043.12,credit,144.9,-37.76
2673,posted,PAYMENT,3328.97,22-08-2018,17:00:00,M,22,33,debit,255,-573
2674,posted,PAY/SALARY,4558.59,22-08-2018,17:00:00,F,20,1395.49,credit,150.6,-33.79
2675,posted,PAY/SALARY,8997.47,22-08-2018,17:00:00,M,19,2639.76,credit,146.9,-36.04
2676,posted,PAYMENT,4321.98,22-08-2018,17:00:00,F,26,50,debit,149,-34.97
2677,posted,PAYMENT,6994.64,22-08-2018,17:00:00,M,35,121,debit,153,-27.66
2678,authorized,POS,6722.93,22-08-2018,17:08:34,M,43,38.01,debit,145.1,-37.84
2679,authorized,POS,16092,22-08-2018,17:19:33,M,24,20.4,debit,152.9,-27.49
2680,authorized,SALES-POS,3303.59,22-08-2018,17:30:32,M,27,9.84,debit,144.7,-37.58
2681,authorized,SALES-POS,16080.84,22-08-2018,17:41:32,M,24,11.16,debit,152.9,-27.49
2682,authorized,POS,7755.82,22-08-2018,17:52:31,F,39,44.53,debit,151,-33.8
2683,posted,PAYMENT,280.22,22-08-2018,18:00:00,F,24,46,debit,116,-31.88
2684,posted,INTER BANK,4310.79,22-08-2018,18:00:00,F,30,155,debit,149.8,-29.47
2685,authorized,POS,4149.38,22-08-2018,18:08:53,F,21,34.34,debit,130.8,-12.45
2686,authorized,POS,1472.1,22-08-2018,18:36:39,F,18,15.23,debit,150.7,-33.64
2687,posted,PAYMENT,8314.35,22-08-2018,19:00:00,M,39,48,debit,145.1,-37.84
2688,posted,PAYMENT,3685.08,22-08-2018,19:00:00,M,20,116,debit,145.2,-37.86
2689,authorized,POS,1974.66,22-08-2018,19:01:49,F,24,22.07,debit,145.4,-37.74
2690,authorized,SALES-POS,3887.7,22-08-2018,19:13:10,F,30,423.09,debit,149.8,-29.47
2691,authorized,SALES-POS,1959.18,22-08-2018,19:24:32,M,38,34.97,debit,151.2,-33.94
2692,authorized,SALES-POS,5813.64,22-08-2018,19:35:54,M,19,8.5,debit,115.9,-32.07
2693,authorized,POS,1975.85,22-08-2018,19:47:16,M,37,6.23,debit,153.3,-27.93
2694,authorized,SALES-POS,16064.82,22-08-2018,19:58:38,M,24,16.02,debit,152.9,-27.49
2695,posted,PAYMENT,8980.47,22-08-2018,20:00:00,M,19,17,debit,146.9,-36.04
2696,posted,PAYMENT,5664.52,22-08-2018,20:00:00,F,23,33,debit,145,-37.93
2697,posted,INTER BANK,3767.91,22-08-2018,20:00:00,F,27,33,debit,116,-32
2698,posted,PHONE BANK,36441.74,22-08-2018,20:00:00,M,42,36,debit,144.9,-37.84
2699,posted,INTER BANK,3223.84,22-08-2018,20:00:00,F,47,121,debit,115.7,-32.28
2700,authorized,POS,4141.6,22-08-2018,20:24:26,F,21,7.78,debit,130.8,-12.45
2701,authorized,SALES-POS,1937.22,22-08-2018,20:52:13,M,38,21.96,debit,151.2,-33.94
2702,posted,INTER BANK,963.4,22-08-2018,21:00:00,F,41,43,debit,144.9,-37.79
2703,posted,PHONE BANK,3236.59,22-08-2018,21:00:00,M,27,67,debit,144.7,-37.58
2704,authorized,POS,5689.58,22-08-2018,21:15:59,F,34,19.5,debit,130.9,-12.37
2705,authorized,POS,3218.18,22-08-2018,21:38:13,F,47,5.66,debit,115.7,-32.28
2706,posted,PAYMENT,7677.35,22-08-2018,22:00:00,F,19,33,debit,150.8,-34.01
2707,authorized,SALES-POS,1913.89,22-08-2018,22:00:33,M,38,23.33,debit,151.2,-33.94
2708,authorized,SALES-POS,1968.08,22-08-2018,22:28:19,M,37,7.77,debit,153.3,-27.93
2709,authorized,SALES-POS,2674.63,22-08-2018,22:56:06,F,21,26.68,debit,114.6,-28.8
2710,posted,PAYMENT,3115.33,22-08-2018,23:00:00,M,26,29,debit,115.7,-31.9
2711,posted,PAYMENT,8282.35,22-08-2018,23:00:00,M,39,32,debit,145.1,-37.84
2712,posted,PAYMENT,7823.21,22-08-2018,23:00:00,M,29,39,debit,121.4,-30.75
2713,authorized,SALES-POS,1308.47,22-08-2018,23:20:58,F,64,34.23,debit,147.3,-42.88
2714,authorized,SALES-POS,2777.45,22-08-2018,23:45:21,M,20,4.96,debit,151.2,-33.87
2715,authorized,POS,779.65,23-08-2018,00:14:48,M,25,144.16,debit,145.7,-17.03
2716,authorized,SALES-POS,1892.51,23-08-2018,00:51:51,F,35,21.39,debit,150.6,-33.76
2717,authorized,SALES-POS,1895.61,23-08-2018,01:19:59,M,38,18.28,debit,151.2,-33.94
2718,authorized,POS,8247.41,23-08-2018,01:45:38,M,39,34.94,debit,145.1,-37.84
2719,posted,INTER BANK,6706.93,23-08-2018,02:00:00,M,43,16,debit,145.1,-37.84
2720,authorized,SALES-POS,2765.16,23-08-2018,02:48:53,M,20,12.29,debit,151.2,-33.87
2721,posted,PAYMENT,62600.22,23-08-2018,03:00:00,M,40,47,debit,115.8,-31.9
2722,posted,PAYMENT,1916.08,23-08-2018,03:00:00,M,37,52,debit,153.3,-27.93
2723,posted,PAYMENT,3960.6,23-08-2018,03:00:00,F,21,181,debit,130.8,-12.45
2724,posted,INTER BANK,7220.61,23-08-2018,03:00:00,M,18,101,debit,153.4,-28.01
2725,posted,PAYMENT,9196.18,23-08-2018,04:00:00,M,20,39,debit,138.5,-35.27
2726,posted,PAYMENT,941.4,23-08-2018,04:00:00,F,41,22,debit,144.9,-37.79
2727,authorized,POS,3210.26,23-08-2018,04:19:01,M,27,26.33,debit,144.7,-37.58
2728,authorized,SALES-POS,1868.22,23-08-2018,04:43:24,F,26,51.04,debit,153.4,-27.95
2729,posted,PAYMENT,8947.47,23-08-2018,05:00:00,M,19,33,debit,146.9,-36.04
2730,posted,PAYMENT,1898.08,23-08-2018,05:00:00,M,37,18,debit,153.3,-27.93
2731,posted,PAYMENT,2149.59,23-08-2018,06:00:00,F,25,46,debit,115.7,-31.72
2732,posted,INTER BANK,5941.8,23-08-2018,06:00:00,M,40,112,debit,151.2,-33.96
2733,posted,PAYMENT,1840.61,23-08-2018,06:00:00,F,30,47,debit,138.6,-34.93
2734,authorized,SALES-POS,2195.59,23-08-2018,06:01:39,F,25,20.66,debit,115.7,-31.72
2735,posted,PAYMENT,8092.77,23-08-2018,07:00:00,F,35,33,debit,144.9,-37.84
2736,posted,INTER BANK,4059.12,23-08-2018,07:00:00,F,19,22,debit,144.6,-37.91
2737,authorized,POS,767.4,23-08-2018,07:11:59,M,25,12.25,debit,145.7,-17.03
2738,authorized,POS,5795.51,23-08-2018,07:51:59,M,19,18.13,debit,115.9,-32.07
2739,posted,PAYMENT,4220.32,23-08-2018,08:00:00,M,69,194,debit,144.9,-37.76
2740,posted,PAYMENT,2100.98,23-08-2018,08:00:00,F,43,43,debit,144.9,-37.76
2741,authorized,POS,6890.65,23-08-2018,08:05:07,M,52,12.19,debit,116,-31.87
2742,authorized,POS,2132.69,23-08-2018,08:11:32,F,25,16.9,debit,115.7,-31.72
2743,authorized,SALES-POS,5786.63,23-08-2018,08:17:56,M,19,8.88,debit,115.9,-32.07
2744,authorized,POS,3745.47,23-08-2018,08:24:21,F,27,22.44,debit,116,-32
2745,authorized,POS,1871.91,23-08-2018,08:30:46,F,35,20.6,debit,150.6,-33.76
2746,authorized,POS,757.56,23-08-2018,08:37:10,M,25,9.84,debit,145.7,-17.03
2747,authorized,SALES-POS,2167.36,23-08-2018,08:43:35,F,43,44.38,debit,144.9,-37.76
2748,authorized,POS,2143.98,23-08-2018,08:49:59,F,43,23.38,debit,144.9,-37.76
2749,authorized,POS,2128.68,23-08-2018,08:56:24,F,25,4.01,debit,115.7,-31.72
2750,posted,PAYMENT,18388.1,23-08-2018,09:00:00,F,34,27,debit,138.5,-35.01
2751,posted,INTER BANK,3904.86,23-08-2018,09:00:00,F,21,39,debit,130.8,-12.45
2752,authorized,POS,3943.86,23-08-2018,09:02:20,F,21,16.74,debit,130.8,-12.45
2753,authorized,SALES-POS,742.71,23-08-2018,09:07:39,M,25,14.85,debit,145.7,-17.03
2754,authorized,SALES-POS,1943.75,23-08-2018,09:12:58,F,18,18.75,debit,138.6,-34.89
2755,authorized,SALES-POS,1778.21,23-08-2018,09:18:17,F,24,196.45,debit,145.4,-37.74
2756,authorized,SALES-POS,3736.96,23-08-2018,09:23:37,F,27,8.51,debit,116,-32
2757,authorized,SALES-POS,3623.14,23-08-2018,09:28:56,F,35,22.24,debit,138.6,-34.84
2758,authorized,POS,724.82,23-08-2018,09:34:15,M,25,17.89,debit,145.7,-17.03
2759,authorized,POS,2753.1,23-08-2018,09:39:34,M,20,12.06,debit,151.2,-33.87
2760,authorized,POS,10488.55,23-08-2018,09:44:53,M,28,8.16,debit,147.6,-22.84
2761,authorized,POS,3723.99,23-08-2018,09:50:12,F,27,12.97,debit,116,-32
2762,authorized,POS,3187.32,23-08-2018,09:55:31,F,47,30.86,debit,115.7,-32.28
2763,posted,PAYMENT,4719.48,23-08-2018,10:00:00,M,38,81,debit,138.6,-34.86
2764,authorized,SALES-POS,3309.33,23-08-2018,10:03:24,M,22,19.64,debit,255,-573
2765,authorized,POS,5565.15,23-08-2018,10:24:40,F,34,124.43,debit,130.9,-12.37
2766,authorized,SALES-POS,58483.17,23-08-2018,10:45:57,M,33,17.12,debit,145.1,-37.7
2767,posted,PAYMENT,2537.59,23-08-2018,11:00:00,M,24,41,debit,145,-37.83
2768,posted,PAY/SALARY,3042.91,23-08-2018,11:00:00,F,41,2101.51,credit,144.9,-37.79
2769,posted,PAY/SALARY,5242.69,23-08-2018,11:00:00,F,26,920.71,credit,149,-34.97
2770,posted,INTER BANK,2729.1,23-08-2018,11:00:00,M,20,24,debit,151.2,-33.87
2771,posted,PAY/SALARY,7736.06,23-08-2018,11:00:00,F,19,3676.94,credit,144.6,-37.91
2772,posted,PAYMENT,3141.32,23-08-2018,11:00:00,F,47,46,debit,115.7,-32.28
2773,authorized,SALES-POS,3715.24,23-08-2018,11:03:02,F,27,8.75,debit,116,-32
2774,authorized,POS,1640.41,23-08-2018,11:11:57,F,53,19.62,debit,153,-27.51
2775,authorized,SALES-POS,650.04,23-08-2018,11:20:53,F,18,10.12,debit,153,-27.48
2776,authorized,SALES-POS,1286.5,23-08-2018,11:29:49,F,64,21.97,debit,147.3,-42.88
2777,authorized,POS,1774.26,23-08-2018,11:38:44,F,24,3.95,debit,145.4,-37.74
2778,authorized,SALES-POS,7198.96,23-08-2018,11:47:40,M,18,21.65,debit,153.4,-28.01
2779,authorized,POS,16055.19,23-08-2018,11:56:36,M,24,9.63,debit,152.9,-27.49
2780,posted,PAY/SALARY,52429.38,23-08-2018,12:00:00,M,78,782.42,credit,145,-37.82
2781,posted,PAY/SALARY,6082.23,23-08-2018,12:00:00,M,44,2887.34,credit,144.7,-37.73
2782,posted,PHONE BANK,193551.49,23-08-2018,12:00:00,F,40,41,debit,143.8,-37.66
2783,posted,PAYMENT,3161.18,23-08-2018,12:00:00,M,21,35,debit,147,-37.97
2784,authorized,SALES-POS,2649.63,23-08-2018,12:11:28,M,20,79.47,debit,151.2,-33.87
2785,authorized,SALES-POS,6849.02,23-08-2018,12:29:59,M,52,41.63,debit,116,-31.87
2786,authorized,POS,6983.37,23-08-2018,12:48:31,M,35,11.27,debit,153,-27.66
2787,posted,PAYMENT,3670.08,23-08-2018,13:00:00,M,20,15,debit,145.2,-37.86
2788,posted,PAY/SALARY,3001.96,23-08-2018,13:00:00,M,42,1681.58,credit,150.9,-33.78
2789,authorized,POS,1769.69,23-08-2018,13:07:27,F,24,4.57,debit,145.4,-37.74
2790,authorized,SALES-POS,16038.1,23-08-2018,13:27:03,M,24,17.09,debit,152.9,-27.49
2791,authorized,SALES-POS,10443.21,23-08-2018,13:46:39,M,28,45.34,debit,147.6,-22.84
2792,posted,PAYMENT,8121.28,23-08-2018,14:00:00,M,39,60,debit,145.1,-37.84
2793,posted,PAY/SALARY,4969.93,23-08-2018,14:00:00,M,20,2320.3,credit,151.2,-33.87
2794,posted,PAY/SALARY,3842.64,23-08-2018,14:00:00,M,22,1928.97,credit,151,-33.93
2795,authorized,SALES-POS,3235.09,23-08-2018,14:03:10,M,22,74.24,debit,255,-573
2796,authorized,SALES-POS,3146.52,23-08-2018,14:13:04,M,27,63.74,debit,144.7,-37.58
2797,authorized,SALES-POS,1881.12,23-08-2018,14:22:58,M,37,16.96,debit,153.3,-27.93
2798,authorized,SALES-POS,2664.56,23-08-2018,14:32:52,M,31,9.45,debit,151.1,-33.99
2799,authorized,SALES-POS,1934.71,23-08-2018,14:42:46,F,18,9.04,debit,138.6,-34.89
2800,authorized,POS,8181.28,23-08-2018,14:52:40,M,39,66.13,debit,145.1,-37.84
2801,posted,PAY/SALARY,3769.84,23-08-2018,15:00:00,M,44,596.33,credit,145.1,-37.9
2802,posted,PAYMENT,2513.05,23-08-2018,15:00:00,F,40,33,debit,153.1,-27.66
2803,authorized,POS,1821.09,23-08-2018,15:01:41,F,30,19.52,debit,138.6,-34.93
2804,authorized,SALES-POS,58452.53,23-08-2018,15:08:10,M,33,30.64,debit,145.1,-37.7
2805,authorized,SALES-POS,3696.13,23-08-2018,15:14:40,F,27,19.11,debit,116,-32
2806,authorized,SALES-POS,7868.22,23-08-2018,15:21:10,M,39,253.06,debit,145.1,-37.84
2807,authorized,POS,1887.96,23-08-2018,15:27:39,M,38,7.65,debit,151.2,-33.94
2808,authorized,SALES-POS,42885.63,23-08-2018,15:34:09,M,22,11.63,debit,145,-37.91
2809,authorized,POS,3472.73,23-08-2018,15:40:38,F,20,21.71,debit,115.7,-31.79
2810,authorized,POS,31481.33,23-08-2018,15:47:08,M,21,62.45,debit,146.9,-36.07
2811,authorized,SALES-POS,6813.78,23-08-2018,15:53:38,M,52,35.24,debit,116,-31.87
2812,posted,PAY/SALARY,3797.09,23-08-2018,16:00:00,M,37,916.75,credit,149.1,-21.15
2813,authorized,SALES-POS,3840.54,23-08-2018,16:00:19,F,30,47.16,debit,149.8,-29.47
2814,authorized,POS,4069,23-08-2018,16:16:43,F,34,10.28,debit,151,-33.77
2815,authorized,SALES-POS,3878.28,23-08-2018,16:33:06,F,21,26.58,debit,130.8,-12.45
2816,authorized,POS,7669.45,23-08-2018,16:49:30,F,19,7.9,debit,150.8,-34.01
2817,posted,PAYMENT,6067.23,23-08-2018,17:00:00,M,44,15,debit,144.7,-37.73
2818,posted,PAYMENT,3117.52,23-08-2018,17:00:00,M,27,29,debit,144.7,-37.58
2819,posted,PAY/SALARY,2187.72,23-08-2018,17:00:00,F,18,1537.68,credit,153,-27.48
2820,posted,PAY/SALARY,5543.03,23-08-2018,17:00:00,M,25,2687.85,credit,115.7,-31.94
2821,posted,PAYMENT,5528.15,23-08-2018,17:00:00,F,34,37,debit,130.9,-12.37
2822,posted,PAY/SALARY,6731.99,23-08-2018,17:00:00,F,30,4910.9,credit,138.6,-34.93
2823,posted,PAY/SALARY,2597.23,23-08-2018,17:00:00,F,35,725.32,credit,150.6,-33.76
2824,authorized,SALES-POS,6664.96,23-08-2018,17:03:54,M,43,41.97,debit,145.1,-37.84
2825,authorized,SALES-POS,3087.68,23-08-2018,17:14:46,F,47,53.64,debit,115.7,-32.28
2826,authorized,POS,7593.43,23-08-2018,17:25:39,F,19,76.02,debit,150.8,-34.01
2827,authorized,POS,2978.07,23-08-2018,17:36:31,M,42,23.89,debit,150.9,-33.78
2828,authorized,POS,16007.69,23-08-2018,17:47:23,M,24,30.41,debit,152.9,-27.49
2829,authorized,POS,3816.31,23-08-2018,17:58:15,F,30,24.23,debit,149.8,-29.47
2830,posted,PAYMENT,9241.27,23-08-2018,18:00:00,M,23,41,debit,151.2,-33.76
2831,posted,PAYMENT,4670.48,23-08-2018,18:00:00,M,38,49,debit,138.6,-34.86
2832,posted,PAYMENT,193530.49,23-08-2018,18:00:00,F,40,21,debit,143.8,-37.66
2833,authorized,POS,108407.26,23-08-2018,18:19:59,M,42,351.06,debit,148.1,-23.52
2834,authorized,POS,1868.82,23-08-2018,18:43:48,M,38,19.14,debit,151.2,-33.94
2835,posted,PAYMENT,1818.82,23-08-2018,19:00:00,M,38,50,debit,151.2,-33.94
2836,posted,PAYMENT,259973.9,23-08-2018,19:00:00,M,46,50,debit,144.9,-37.9
